"['.LG', '27""', '27GQ50F', 'VA', 'LED', '5ms/5000000:1/178/178/1920x1080', 'FullHD', '165Hrz,HDMIx2,DP,USB']"/['21186', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/d_01_5430.jpg"
"['Монитор', 'LCD', '27""', 'Samsung', 'LS27AG300NIXCI', 'Black,', 'VA,', '1920x1080,', '3000:1', '(Mega),', '250cd/m2,', '144Hz,', '178/178,', '1ms,', 'HDMI,', 'DP,', 'Headset-in']"/['21285', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/7_7530.jfif"
"['SAMSUNG', '27""', 'LS27AG320NMXUE', 'Odyssey', 'G3', 'VA', '1ms,10000000:1,250', 'кд/м2,', '1920x1080', '165hz,', 'DP,', 'HDMI']"/['22176', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/без названия (25)_2175.jfif"
"['Монитор', 'игровой', '27""', 'PHILIPS', '27M1N3200VA/01', '1920x', '1080,', 'VA,', '1ms,', '165Hz,', '250cd/m2,', '3000:1,', '178°/178°,', 'HDMI,', 'DP,', 'Black', '(HDMI,', 'DP', 'cable)']"/['22275', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/monitor-philips-27m1n3200va-01-1920x-1080-va-1ms-165hz-250cd-m2-3000-1-178-178-hdmi-displayport-black-hdmi-displayport-cable (1)_3568.jpg"
"['Монитор', '23,8""', 'PHILIPS', '242S1AE/00', 'SmartErgoBase', '1920x1080,', 'IPS,', '4ms,', '75Hz,', '300cd/m2,1000:1,178°/178°,', 'VGA,', 'DVI-D,', 'HDMI,', 'DP,', 'Динамики,', 'Black']"/['22374', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/monitor-lcd-238-philips-242s1ae-00-smartergobase-1920x1080-ips-4ms-75hz-300cd-m21000-1178-178-vga-dvi-d-hdmi-dp-dinamiki-black_5760.jpg"
"['ASUS', '24""', 'VG24VQE', 'CURVED', 'VA', '1ms/3000:1', '250kd/m2', '178/178', '1920x1080', '165Hrz', '2xHDMI,DP']"/['22671', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/10_4591.jpg"
"['AOC', '23.8""', 'LED', 'LCD', 'G2490VXA,', 'VA,', 'Black', 'Red,', '144Hz,', '1920x1080,', '178/178,', '1ms,', 'HDMI', '+', 'DP,', 'AUX-output', '(3,5', 'мм),', 'Speakers(2x2', 'W)']"/['22770', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/13_2103.webp"
"['Монитор', 'LCD', '27""', 'DAHUA', 'DHI-LM27-P301A', '2K', '(2560x1440,', 'IPS,', '5ms,', '75Hz,', '350cd/m2,', '1000:1,', '178°/178°,', 'USB-С,', 'HDMI,', 'DisplayPort,', 'Audio', 'port)', 'Black']"/['23661', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/4_4853.jpeg"
"['SAMSUNG', '27""', 'LS27BM500EMXUE', 'VA', 'SMART', 'MONITOR', '4ms,250', 'кд/м2,', '1920x1080,178/178', 'WiFi,', 'BT,', 'HDMI', 'BLACK']"/['23958', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/12_8505.jpg"
"['SAMSUNG', '27""', 'LS27BM501EMXUE', 'VA', 'SMART', 'MONITOR', '4ms,,250', 'кд/м2,', '1920x1080,178/178', 'WiFi', 'BT', 'HDMI', 'WHITE']"/['23958', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/samsung-27-ls27bm501emxue-va-smart-monitor-4ms250-kd-m2-1920x1080178-178-wifi-bt-hdmi-white_4488.jpg"
"['Монитор', 'LCD', '30""', 'Xiaomi', 'Mi', 'Curved', 'Gaming', 'Monitor', '(VA,', '2560x1080,', '21:9,', 'curved,', '178°/178°,', '300сd/m2,', '3000', ':1', '(1M:1),', '4ms,', '200Hz,', '2xHDMI,', 'DP)', '[BHR5116GL]']"/['24255', 'Сом']/"https://enter.kg//images/novinka.gif"
"['Монитор', 'LCD', '27""', 'AOC', 'C27G2ZE,', 'VA,', 'Black', 'Red,', 'Curved,', '1920x1080,', '80M:1,', '300cd/m2,', '178/178,', '0.5ms,', '240Hz,', '2xHDMI,', 'DP,', 'Headphone', 'out']"/['24453', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/20_5268.jpg"
"['Монитор', 'LCD', '27""', 'AOC', 'C27G2ZU/BK,', 'VA,', 'Black', 'Red,', 'Curved,', '1920x1080,', '80M:1,', '300cd/m2,', '178/178,', '0.5ms,', '240Hz,', '2xHDMI,', 'DP,', 'Headphone', 'out,', '4xUSB3.2']"/['24750', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/18_7643.jfif"
"['Монитор', 'LCD', '27"",', 'Viewsonic', 'VX2718-2KPC-MHD', 'Black,', 'VA,', 'Curved,', '2560x1440,', '165Hz,', '4000:1', '(80000000:1),', '250cd/m2,', '1ms,', '178°/178°,', '2xHDMI,', 'DP,', 'Audio-Out,', 'Speakers', '(2x2W)Copy']"/['25047', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/без названия (14)_5702.jpeg"
"['Монитор', 'LCD', '28""', 'DAHUA', 'DHI-LM28-F400', '4K', '(3840×2160,', '5ms,', '60Hz,', '300cd/m2,', '1000:1,', 'FreeSync,', '178°/178°,', 'USB,', 'HDMI,', 'DisplayPort)', 'Black']"/['25245', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/8_7888.jpeg"
"['Монитор', 'LCD', '32""', 'DAHUA', 'DHI-LM32-P301A', '2K', '(2560x1440,', 'IPS,', '4ms,', '75Hz,', '350cd/m2,', '1200:1,', '178°/178°,', 'USB-С,', 'HDMI,', 'DisplayPort,', 'Audio', 'port)', 'Black']"/['25245', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/9_8473.jpg"
"['SAMSUNG', '32""', 'LS32BM500EMXUE', 'VA', 'SMART', 'MONITOR', '8ms,250', 'кд/м2,', '1920x1080,178/178', 'Wireless,LAN,', 'BT,', 'HDMI']"/['26136', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/b9fcde7a5b3b63a6197b4299ef43aef6e7123bb7a75d3328742b53dfc21c6b2d_2459.jpg"
"['DELL', '27""', 'G2722HS', 'IPS', '1ms,1000000:1,350кд/м2,1920x1080', 'FHD', '165Hz', '2xHDMI', 'DP']"/['26631', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/10_2405.jpeg"
